Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M,Ticker name 3,Ticker name 2,len,Ticker name
2086 HK Equity,ADVANCED CARD SY,Ës_‚«_øˆ´d,454492288,1.600000024,21.04709435,-2.439022064,241917000,0.076019999,2086,2086.HK,4,2086.HK
8243 HK Equity,DAHE MEDIA CO-H,_j_P_‚«C,323700000,0.389999986,12.48898888,-18.75000191,563167633,0.032490305,8243,8243.HK,4,8243.HK
8249 HK Equity,NINGBO WANHAO-H,_ç»iüUÈ¬,202500000,0.405000001,38.83284378,0,62991310.55,0.01063157,8249,8249.HK,4,8249.HK
8227 HK Equity,XI'AN HAITIAN AN,¨Ÿ_„_„_u±±»„,489280000,0.340000004,,-32,32909427.42,-0.026984204,8227,8227.HK,4,8227.HK
2328 HK Equity,PICC P&C-H,__¡ê¡]ËI,2.00E+11,13.5,7.729281902,-12.45136261,3.28E+11,1.824778323,2328,2328.HK,4,2328.HK
589 HK Equity,PORTICO INTERNAT,€_¡ê¡êÈò,1413856384,2.549999952,,-12.96928692,1969136859,-0.158651092,589,589.HK,3,0589.HK
2324 HK Equity,CAPITAL VC LTD,___£___‘,231664624,0.074000001,0.027686322,-42.18750381,1532064896,2.67279993,2324,2324.HK,4,2324.HK
2357 HK Equity,AVICHINA INDUS-H,__øèÂ“_u,28795496448,5.260000229,28.16475677,-13.77048683,32542841494,0.194134018,2357,2357.HK,4,2357.HK
2308 HK Equity,EVOC INTELLIG-H,Â‹_È«_øˆ,1689407232,1.370000005,6.203198433,-3.521123409,1784781280,0.228173741,2308,2308.HK,4,2308.HK
2327 HK Equity,U-HOME GROUP HOL,_tá~±±»„,750300032,0.305000007,,-1.612901688,16578000,-0.00082258,2327,2327.HK,4,2327.HK
2340 HK Equity,SYNERGIS HOLDING,ás©Ö___z_¡_ë,486746400,1.399999976,9.085422516,-4.109593391,2447379072,0.154093001,2340,2340.HK,4,2340.HK
2339 HK Equity,BEIJINGWEST INDU,¬æ_è¡êÈò,1031159360,0.179000005,6.696596146,-43.17460251,2956848000,0.026729999,2339,2339.HK,4,2339.HK
2314 HK Equity,LEE & MAN PAPER,_z_Œ_yøé,22513401856,4.940000057,9.792823792,16.25110435,17615641600,0.504451007,2314,2314.HK,4,2314.HK
2320 HK Equity,HOP FUNG HLDGS,_Xå_,486062656,0.610000014,12.91087341,-1.612901688,1066540992,0.047247,2320,2320.HK,4,2320.HK
2698 HK Equity,WEIQIAO TEXTI-H,ÌQ_™ø_å«,6449700352,5.400000095,5.573760033,48.7603302,12050836969,1.005015486,2698,2698.HK,4,2698.HK
565 HK Equity,ART TEXTILE TECH,ËAÌËø_å«,626088192,0.469999999,,9.302323341,132574000,0.182015998,565,565.HK,3,0565.HK
2368 HK Equity,EAGLE NICE INTL,®NÂŸ,929404800,1.860000014,5.901033878,-32.11678696,1578858944,0.315198995,2368,2368.HK,4,2368.HK
8270 HK Equity,CHINA CBM GROUP,__¡êá„_h¨_,230909792,0.174999997,,-2.777783394,386141629.2,-0.25633443,8270,8270.HK,4,8270.HK
8271 HK Equity,GLOBAL DIGITAL C,Ë™_y_®_X,493433056,0.324999988,,-14.47368622,173626000,-0.004866,8271,8271.HK,4,8271.HK
309 HK Equity,XH NEWS MEDIA,ásµ¯_q¡TËW«C,307684352,0.224999994,,-5.063294888,303338992,-0.002795,309,309.HK,3,0309.HK
737 HK Equity,HOPEWELL INFR,_X©M__ü™¡˜Ç¯,11895324672,3.859999895,19.72810936,6.141388893,0,0.203770855,737,737.HK,3,0737.HK
2342 HK Equity,COMBA TELECOM SY,¬æÇH_qÇH,2745585664,1.350000024,13.37954807,-4.929573059,6770893824,0.100900272,2342,2342.HK,4,2342.HK
8225 HK Equity,C HEALTH GP,__¡êåŒË¿_¡_ë,208681936,0.228,,-8.43373394,35191062.15,-0.000436378,8225,8225.HK,4,8225.HK
827 HK Equity,KO YO CHEMICAL G,¬há__¡_ë,952482560,0.228,,-54.40000153,2376200009,-0.03331946,827,827.HK,3,0827.HK
2348 HK Equity,DAWNRAYS PHARMAC,»FáçÈsÌ€,5055548416,6.300000191,14.14220142,4.651166439,1215478309,0.463973426,2348,2348.HK,4,2348.HK
653 HK Equity,BONJOUR HLDGS,¬™¨¨±±»„,1074958336,0.314999998,32.30769348,-34.375,2286806016,0.126650003,653,653.HK,3,0653.HK
387 HK Equity,LEEPORT HOLDINGS,_Oå__¡_ë,277355840,1.24000001,12.87228394,0.813007355,674980000,0.096331,387,387.HK,3,0387.HK
8272 HK Equity,C FOOD&BEV GP,µ¯_H_____¡_ë,81895800,0.155000001,,-71.8181839,61397000,-0.218284,8272,8272.HK,4,8272.HK
8258 HK Equity,SHAANXI NEW TE-H,_è´__êá~,277240000,0.289999992,,-4.918037891,50476213.41,0.006286638,8258,8258.HK,4,8258.HK
2310 HK Equity,FOREBASE INTL HD,´î¡˜¡êÈò,694462592,1.74000001,,-5.434783936,386114000,-0.236831002,2310,2310.HK,4,2310.HK
1106 HK Equity,SINO HAIJING HOL,__¡ê¨Ÿ«_,488226560,0.136000007,,-17.0731678,529702016,-0.033350001,1106,1106.HK,4,1106.HK
2317 HK Equity,VEDAN INTL HLDGS,¬___¡êÈò,1005009728,0.660000026,10.73142338,51.72414398,2541460599,0.061374535,2317,2317.HK,4,2317.HK
2349 HK Equity,CH CITY INFRA,__¡êÇ¡´Ç¡˜å__]ÂI,1124527232,0.550000012,,-3.508768559,481934984,-0.087642003,2349,2349.HK,4,2349.HK
354 HK Equity,CHINASOFT INTL,__¡ê_n´—¡êÈò,5892698112,2.730000019,16.37560081,-14.95327187,6325254422,0.173645295,354,354.HK,3,0354.HK
572 HK Equity,CENTRAL WEALTH F,___F»ÖÀ€_¡_ë,1386621056,0.239999995,,29.03225136,56838364.11,-0.013538666,572,572.HK,3,0572.HK
2882 HK Equity,HONG KONG RESOUR,_È«_üêá_±±»„,369851488,0.104999997,,-19.2307682,1329116032,-0.029000001,2882,2882.HK,4,2882.HK
8266 HK Equity,GOLD TAT GP,»Ö_F_¡_ë¡êÈò,243867856,0.068000004,,-21.83907318,717346016,-0.009075,8266,8266.HK,4,8266.HK
2218 HK Equity,YANTAI NORTH-H,_w_w_Q»G´€,1223010048,3.210000038,17.24040031,7.357860565,1002834580,0.233306287,2218,2218.HK,4,2218.HK
2868 HK Equity,BJ CAPITAL LAN-H,____ümá~,7933255168,2.619999886,2.52823782,-19.84963226,18112885774,1.074284554,2868,2868.HK,4,2868.HK
8046 HK Equity,HENG XIN CHINA H,ùò»___¡ê±±»„,1265116928,0.158999994,,-38.84615326,34167000,-0.098253998,8046,8046.HK,4,8046.HK
2322 HK Equity,NOBLE CENTURY IN,_øáç_‘üê,4122272000,5.599999905,173.3746033,54.26996613,811704976,0.032300002,2322,2322.HK,4,2322.HK
1140 HK Equity,OP FIN INV,»F_^»ÖÀ€_‘üê,2670024192,1.450000048,64.55059814,-9.374998093,12194000,0.022462999,1140,1140.HK,4,1140.HK
8213 HK Equity,EPICUREAN AND CO,±©Àø,427727296,0.153999999,,-3.749998331,481393000,-0.0111,8213,8213.HK,4,8213.HK
264 HK Equity,CHANCO INTL GRP,¬™¡»¡êÈò,434880000,1.25,,-45.17543793,136321000,-0.085169997,264,264.HK,3,0264.HK
2336 HK Equity,HAILIANG INTERNA,¨ŸÇG¡êÈò,821666496,0.50999999,,-21.53845978,142562000,-0.011516,2336,2336.HK,4,2336.HK
2326 HK Equity,BEP INTL HLDGS L,_æ®F_F¡êÈò,8221628928,0.400000006,96.38554382,-38.46153641,1349047968,0.00415,2326,2326.HK,4,2326.HK
8175 HK Equity,CHINA DIGITAL CU,__¡ê_®_X_Œ_®,886457728,0.540000021,20.61540794,35.00000381,114600000,0.026194,8175,8175.HK,4,8175.HK
1102 HK Equity,ENVIRO ENERGY IN,Ë™øˆ¡êÈò,1015576064,0.143999994,,-19.10112762,13171000,-0.007515,1102,1102.HK,4,1102.HK
2318 HK Equity,PING AN-H,__¡ê´__w,6.58E+11,33.40000153,9.260222435,-22.32557869,8.34E+11,3.70608278,2318,2318.HK,4,2318.HK
598 HK Equity,SINOTRANS LTD-H,__¡ê´~_B,15155330048,3.289999962,8.564714432,-21.1031208,56189514653,0.400711889,598,598.HK,3,0598.HK
1339 HK Equity,PICC GROUP-H,__¡ê_H´çÇOËI_¡_ë,1.25E+11,2.940000057,5.411353111,-22.63157654,5.02E+11,0.567550757,1339,1339.HK,4,1339.HK
2355 HK Equity,BAOYE GROUP CO-H,€_á~_¡_ë,3061860352,5,4.628869534,-4.580148697,22479211628,1.122837633,2355,2355.HK,4,2355.HK
273 HK Equity,MASON FINANCIAL,´çÇH»Ö±±,4455691264,0.289999992,11.51844978,-24.67532539,74526016,0.025132999,273,273.HK,3,0273.HK
2302 HK Equity,CNNC INTL LTD,__¨…¡êÈò,1198462336,2.450000048,,-20.19543648,57755000,-0.450941999,2302,2302.HK,4,2302.HK
8256 HK Equity,NETEL TECH HLDGS,»Ö_Q_q,137074704,0.131999999,,-9.589039803,2218000,-0.0238,8256,8256.HK,4,8256.HK
8235 HK Equity,CCID CONSULTIN-H,çƒ_}ÅU¡_,308000000,0.439999998,28.8582325,2.325579166,153348072,0.015825232,8235,8235.HK,4,8235.HK
8236 HK Equity,POWERLEADER SC-H,€__wÂ“___¡_ë,850499968,3.5,33.55924606,-23.07692719,3302239455,0.111711558,8236,8236.HK,4,8236.HK
587 HK Equity,HUA HAN HEALTH I,µ¯Ìv¡á±d,4952985600,0.670000017,6.014848709,-37.9629631,1811893056,0.111391,587,587.HK,3,0587.HK
607 HK Equity,FULLSHARE,å__±±±»„,41753747456,2.670000076,28.06313133,40.52632141,2870132881,0.098837868,607,607.HK,3,0607.HK
8192 HK Equity,GLOBAL ENERGY,Ë™_yøˆá_üêá_,207275808,0.045000002,,-22.41378784,302219000,-0.025897001,8192,8192.HK,4,8192.HK
2628 HK Equity,CHINA LIFE-H,__¡ê_H_¯,6.34E+11,16.57999992,11.43359661,-33.81237411,6.29E+11,1.522763502,2628,2628.HK,4,2628.HK
1993 HK Equity,ASIARAY MEDIA GR,_¨´K___‚«C,2125200000,4.829999924,,-14.05693913,1406292992,-0.090899996,1993,1993.HK,4,1993.HK
261 HK Equity,CCT LAND HOLDING,__Ç¯üm_a,3222695936,0.024,,-25.00000381,810000000,-0.001021,261,261.HK,3,0261.HK
8211 HK Equity,ZHEJIANG YONGL-H,¨__À´Ì_©,515797504,0.485000014,,-4.901956081,221070321.4,-0.021868434,8211,8211.HK,4,8211.HK
8239 HK Equity,CAPITAL FINANCE,___£»ÖÀ€±±»„,366146592,0.310000002,,-13.88889122,126306000,0.00536,8239,8239.HK,4,8239.HK
8060 HK Equity,GLOBAL LINK COMM,¡êçp_qÇH,424027936,0.202999994,,4.102564812,53700000,-0.050398,8060,8060.HK,4,8060.HK
8206 HK Equity,CHINA COMMUNICAT,øÇ_q_qÇH»A¡é,819570048,0.495000005,,-13.15789318,33972000,-0.0135,8206,8206.HK,4,8206.HK
379 HK Equity,CHINA EVER GRAND,ùò_ÅÀ€üêø_ü”,1394546176,0.116999999,53.44906616,-38.42105103,258596000,0.0002,379,379.HK,3,0379.HK
8220 HK Equity,BINGO GROUP HOLD,_–¡»_¡_ë,684307712,0.200000003,,-21.5686245,74544000,-0.014209,8220,8220.HK,4,8220.HK
850 HK Equity,PETROASIAN ENERG,__¬éøˆá_,1344028800,0.178000003,,-13.59223175,2533619968,-0.026894,850,850.HK,3,0850.HK
2309 HK Equity,BIRMINGHAM INTER,_B©œÀÇË™_y,648632832,0.067000002,,0,204929000,-0.00483,2309,2309.HK,4,2309.HK
8156 HK Equity,CHINA VANGUARD G,__±m»„´Ö,1419679872,0.439999998,,-49.42528915,26864000,-0.019900001,8156,8156.HK,4,8156.HK
1142 HK Equity,SIBERIAN MINING,_è_B_Q¬é€qá~,130929176,0.254999995,,-10.52631664,3532000,-1.240970999,1142,1142.HK,4,1142.HK
2883 HK Equity,CHINA OILFIELD-H,__¨Ÿ»o»A,53944840192,5.96999979,22.38349724,-10.4947567,28611885300,0.279649714,2883,2883.HK,4,2883.HK
221 HK Equity,EASY ONE FINANCI,©_©__Ÿ»ÖÀ€,348324384,0.075000003,0.825457692,-16.66666603,1334179008,0.090858685,221,221.HK,3,0221.HK
357 HK Equity,HNA INFRA,¨Ÿøè¡˜å_,3918203648,8.279999733,8.2797575,-14.05900478,1313111613,1.056553175,357,357.HK,3,0357.HK
419 HK Equity,HUAYI TENCENT EN,µ¯_è€è¡T¨T_…,10663503872,0.790000021,,-24.76189995,122838000,-0.074009002,419,419.HK,3,0419.HK
395 HK Equity,SMARTAC GP CH,__¡ê«_øˆ_¡_ë,765893760,0.193000004,,-31.0714283,136790724.1,-0.041907628,395,395.HK,3,0395.HK
2312 HK Equity,CH FIN LEASING,__¡ê»ÖÀ€ø_ü”,343169920,0.600000024,,-14.28570938,-11153000,-0.059999999,2312,2312.HK,4,2312.HK
8228 HK Equity,NATIONAL ARTS EN,¡êÌË¨T_…,636359040,0.191,,-23.60000038,43477000,-0.081753999,8228,8228.HK,4,8228.HK
410 HK Equity,SOHO CHINA,SOHO__¡ê,17574391808,3.380000114,27.5206089,0.862558246,1225425327,0.127226377,410,410.HK,3,0410.HK
445 HK Equity,CHINA FIRE SAFET,__¡ê¨¿¬_´¿á~,1590642816,0.389999986,35.46802902,-2.500005007,698202409.9,0.007825589,445,445.HK,3,0445.HK
1227 HK Equity,NATIONAL INV,¡ê_±_‘üê,780881728,0.389999986,,0,-156948000,-0.182829,1227,1227.HK,4,1227.HK
1226 HK Equity,CHINA INVESTMENT,__¡ê_‘À€üê,752666368,0.400000006,,66.05055237,-34249000,-0.142664347,1226,1226.HK,4,1226.HK
2488 HK Equity,LAUNCH TECH-H,_ü©_Â“__,2600364032,7.900000095,,-26.57992554,,,2488,2488.HK,4,2488.HK
912 HK Equity,SUGA INTL HLDGS,ÇH¬ë¡êÈò,615215296,2.220000029,10.10317039,2.304145098,1365342976,0.219733,912,912.HK,3,0912.HK
632 HK Equity,PEARL ORIENTAL,»F_è©œø]´ó»o,973655936,0.300000012,,-27.71083832,889000,-0.459300004,632,632.HK,3,0632.HK
2898 HK Equity,LONGRUN TEA,Ës_’øù,413113216,0.284999996,,-10.93749905,243681000,-0.134199997,2898,2898.HK,4,2898.HK
860 HK Equity,O LUXE HOLDINGS,_¿´§´K±±»„,735531328,0.300000012,,25.00000763,394300000,-0.194999998,860,860.HK,3,0860.HK
364 HK Equity,PING SHAN TEA GR,©W_søùá~,966447552,0.048,,-12.72727108,822524016,-0.0474,364,364.HK,3,0364.HK
1217 HK Equity,CH INNOVATION,__¡ê__ás_‘üê,640078912,0.050000001,,-35.47570419,7327000,-0.000397386,1217,1217.HK,4,1217.HK
8130 HK Equity,ZHI CHENG HOLDIN,«_Ç¡±±»„,903298432,0.349999994,,-23.91304588,27733000,-0.169009904,8130,8130.HK,4,8130.HK
703 HK Equity,FUTURE BRIGHT,¬ë«__¡_ë,534612864,0.769999981,,-0.078172661,824182016,-0.066145001,703,703.HK,3,0703.HK
8202 HK Equity,INNO-TECH HLDGS,____±±»„,66884728,0.083999999,0.104024254,0,43115000,0.807499983,8202,8202.HK,4,8202.HK
8167 HK Equity,NEO TELEMEDIA LT,__¡êás_qÇH,4049758720,0.425000012,34.12108612,-25.43859291,2988698008,0.012455641,8167,8167.HK,4,8167.HK
980 HK Equity,LIANHUA-H,çpµ¯_W´Ç,3134880000,2.799999952,,-17.15976715,33607094659,-0.540097371,980,980.HK,3,0980.HK
8205 HK Equity,JIAODA WITHUB-H,´__j_z¬_,288000000,0.600000024,,0,135012921.8,-0.02433053,8205,8205.HK,4,8205.HK
1349 HK Equity,SHANGHAI FUDAN-H,«_´_±i_À,6119490048,6.630000114,40.41811371,-20.09026337,713170900.8,0.170136655,1349,1349.HK,4,1349.HK
8171 HK Equity,CHINA TRENDS HD,__¡êçê_Í,735585408,0.017999999,,-48.57143021,133434000,-0.000303,8171,8171.HK,4,8171.HK
8226 HK Equity,SUNRISE CHINA TE,__ÂRÂ“__,193380000,0.170000002,,-52.11267471,89722000,-0.242071003,8226,8226.HK,4,8226.HK
628 HK Equity,SINO CREDIT HOLD,µ¯Èé±±»„,742693504,1.169999957,,-32.36994553,51667000,-0.075352001,628,628.HK,3,0628.HK
8155 HK Equity,SOUTH CHINA ASSE,Çnµ¯üê_£±±»„,1855630720,0.165999994,87.41444397,12.92516613,2178000,0.001899,8155,8155.HK,4,8155.HK
1211 HK Equity,BYD CO LTD-H,_–¬é_},1.48E+11,42.04999924,25.22268486,-1.4068048,1.02E+11,1.713829928,1211,1211.HK,4,1211.HK
8011 HK Equity,POLYARD PETRO,_æ´_´ó»o,1031388992,0.370000005,,-8.641974449,0,-0.037743,8011,8011.HK,4,8011.HK
950 HK Equity,LEE'S PHARM,_›_—_jÌ€_t,3609547520,6.119999886,15.36406803,-36.14432907,922150000,0.398332,950,950.HK,3,0950.HK
1094 HK Equity,CHINA PUBLIC PRO,__¡ê___@±€çæ,1852653824,0.137999997,,-37.27272797,2516060032,-0.078102001,1094,1094.HK,4,1094.HK
954 HK Equity,CHANGMAO BIOCH-H,±`_Z´ê»Ç_®_‚_uµ{,524403008,0.99000001,9.776205063,-2.775181055,635538430.7,0.105070172,954,954.HK,3,0954.HK
775 HK Equity,CK LIFE SCIENCES,»¿_À´ê©RÂ“__,7016082944,0.730000019,24.58657646,5.571433067,4919309056,0.029691,775,775.HK,3,0775.HK
8189 HK Equity,TIANJIN TEDA-H,¨›_F´ê»Ç,3063749888,1.899999976,79.81545258,39.70587921,621219717.4,0.02069683,8189,8189.HK,4,8189.HK
8126 HK Equity,GA HOLDINGS LTD,G.A.±±»„,266728000,0.560000002,2.398944378,-19.99999809,494105000,0.233436,8126,8126.HK,4,8126.HK
2323 HK Equity,TOPSEARCH INTL,_†¬™¡êÈò,2604000000,2.170000076,121.1951981,121.4285736,566630016,0.017905001,2323,2323.HK,4,2323.HK
987 HK Equity,CHINA RENEWABLE,__¡ê_A´êøˆá__‘üê,541965504,0.230000004,12.02551556,-2.127657652,132919000,0.019126,987,987.HK,3,0987.HK
64 HK Equity,GET NICE HLDGS,µ__n±±»„,1778206720,0.264999986,3.779936075,-20.75839806,586904000,0.066614,64,64.HK,2,0064.HK
356 HK Equity,DT CAPITAL LTD,_©´§üê´È,174754000,0.092,0.710177958,-8.000000954,8568923,0.129544995,356,356.HK,3,0356.HK
169 HK Equity,WANDA HOTEL DEV,üU_F¡s©±µo¨i,3241169152,0.689999998,,-33.0097084,2176737024,-0.055447001,169,169.HK,3,0169.HK
728 HK Equity,CHINA TELECOM-H,__¡ê_qÇH,2.99E+11,3.690000057,12.34945107,1.37362504,4.09E+11,0.311493872,728,728.HK,3,0728.HK
8198 HK Equity,MELCOLOT LTD,ásËòË™±m,625985728,0.199000001,,-26.29629898,57139000,-0.0101,8198,8198.HK,4,8198.HK
159 HK Equity,BROCKMAN MINING,´Âµ†_JüU€qá~,829816256,0.098999999,,-28.77697754,16977000,-0.165224999,159,159.HK,3,0159.HK
183 HK Equity,WINFULL GROUP HO,_È_Ö_¡_ë,570884992,0.209999993,,4.999995232,,-0.013511,183,183.HK,3,0183.HK
1198 HK Equity,ROYALE FURNITURE,Âî«å_Ìê•±±»„,572772544,0.324999988,,8.333325386,659698016,-0.066000001,1198,1198.HK,4,1198.HK
766 HK Equity,SINO PROSPER GRO,__ÂÍ_¡_ë±±»„,150434640,0.133000001,,-19.39394188,48891000,-0.560576022,766,766.HK,3,0766.HK
8212 HK Equity,CELEBRATE INT,ÅA_Á¡êÈò±±»„,70561472,0.264999986,,-30.26316071,535303008,-0.002219999,8212,8212.HK,4,8212.HK
8173 HK Equity,PAN ASIA MINING,_é¬é€qá~,128069920,0.045000002,,-65.27777863,22878000,-1.606368966,8173,8173.HK,4,8173.HK
8143 HK Equity,HUA XIA HEALTHCA,µ¯¨LåŒË¿,832632448,0.49000001,,-50,1549048000,-0.01565,8143,8143.HK,4,8143.HK
856 HK Equity,VST HOLDINGS LTD,¡_´K±±»„,2850698496,1.960000038,6.52367878,-6.666660786,45575641088,0.300443992,856,856.HK,3,0856.HK
915 HK Equity,DAOHE GLOBAL GRO,_D©MË™_y,2613661952,0.74000001,,-43.9393959,760846776,0.001549189,915,915.HK,3,0915.HK
8106 HK Equity,ZHEDA LANDE-H,¨__j€›_w,278600384,0.550000012,,-29.48717499,80811363.95,-0.028116219,8106,8106.HK,4,8106.HK
582 HK Equity,LANDING INTERNAT,åÅ_©¡êÈò,4524493312,0.219999999,,-0.900902689,246500000,-1.316050984,582,582.HK,3,0582.HK
2389 HK Equity,BEIJING ENTERPRI,´_±±åŒË¿¡á±d,3316614144,0.529999971,,-19.69697762,0,-0.008081,2389,2389.HK,4,2389.HK
928 HK Equity,TACK FIORI INTER,_´¡¬¡êÈò,546827520,0.254999995,,-87.25,8099000,-0.018,928,928.HK,3,0928.HK
311 HK Equity,LUEN THAI HLDGS,çp¨›,1230594048,1.190000057,12.42087746,8.181820869,8632080650,0.095616008,311,311.HK,3,0311.HK
157 HK Equity,NATURAL BEAUTY,_óµMÂŸ,1962058880,0.980000019,14.3306284,0,506912992,0.068385001,157,157.HK,3,0157.HK
646 HK Equity,CHINA ENV TEC,__¡êË™ÇOÂ“__,662580224,0.264999986,,39.47367859,61999000,-0.0297,646,646.HK,3,0646.HK
993 HK Equity,HUARONG INTERNAT,µ¯À€»Ö±±,8612318208,2.579999924,,-13.422822,92212008,0.04106,993,993.HK,3,0993.HK
223 HK Equity,SINO RESOURCES G,øÇ_{üêá_,668005632,0.165999994,,2.469131708,205681000,-0.0449,223,223.HK,3,0223.HK
6881 HK Equity,CGS-H,__¡êÈé»e,60752338944,6.369999886,4.759637356,-10.2816906,41676476452,1.396813223,6881,6881.HK,4,6881.HK
970 HK Equity,SPARKLE ROLL GRP,€£µ†_¡_ë,1326023808,0.444999993,,-32.57575989,2192436032,-0.162000002,970,970.HK,3,0970.HK
209 HK Equity,WINSHINE SCIENCE,Ìs„ïÂ“_‚,601343104,0.241999999,,-58.27585983,247732008,-0.058500001,209,209.HK,3,0209.HK
8197 HK Equity,NORTHEAST TIGE-H,»F´_»êÌ€á~,731721152,0.980000019,82.88891602,-46.73913193,2462.582195,0.01214088,8197,8197.HK,4,8197.HK
810 HK Equity,CHINA INTERNET I,__¡ê_Âçp_™_‘üê,163047936,0.430000007,,-4.444440365,19269292,-0.171600007,810,810.HK,3,0810.HK
901 HK Equity,EAGLE RIDE INVES,®N_O_‘üê,1500058752,1,,-19.35483932,-18484543,-0.0112,901,901.HK,3,0901.HK
8163 HK Equity,MERDEKA FINANCIA,üU_w»ÖÀ€,139059696,0.103,,-37.57575989,170802000,-0.112333332,8163,8163.HK,4,8163.HK
8096 HK Equity,RUIFENG PETROLEU,áçå_´ó_®,137658480,0.109999999,,0,1065307016,-0.221300004,8096,8096.HK,4,8096.HK
59 HK Equity,SKYFAME REALTY,_„ÅAümá~,1219092096,0.550000012,,-15.38461018,377487216.6,-0.117452197,59,59.HK,2,0059.HK
1164 HK Equity,CGN MINING,___s¨…€qá~,2732989952,0.460000008,8.166163445,-23.33333588,703421968,0.075437002,1164,1164.HK,4,1164.HK
8085 HK Equity,HK LIFE SCI,_È«_´ê©RÂ“_‚,767933888,0.162,,1.250002503,139880000,-0.0076,8085,8085.HK,4,8085.HK
8166 HK Equity,CHINA ECO-FARM,__¡ê_Aá~´ê_A,529511456,0.107000001,,-25.69444084,60839000,-0.013964,8166,8166.HK,4,8166.HK
1076 HK Equity,IMPERIAL PAC,_Íµ¯_î´_Âv,20957069312,0.149000004,,-11.83431721,932081215.8,-0.000593802,1076,1076.HK,4,1076.HK
8190 HK Equity,COMBEST HOLDINGS,±d¬Í±±»„,259321504,0.081,,-22.85713959,97122178.61,-0.046563814,8190,8190.HK,4,8190.HK
1002 HK Equity,VS INTERNATIONAL,Çå_¬¡êÈò,767947136,0.419999987,,2.439022064,1126915008,-0.01087,1002,1002.HK,4,1002.HK
8119 HK Equity,THIZ TECHNOLOGY,_Y¨ƒÂ“Â‹,153387776,0.680000007,,-15,1799000,-0.023147,8119,8119.HK,4,8119.HK
1126 HK Equity,DREAM INTL LTD,_w»L¡êÈò,1042372096,1.539999962,6.92645359,-3.750003815,1814468992,0.222335994,1126,1126.HK,4,1126.HK
1178 HK Equity,VITOP GROUP LTD,_„_~_¡_ë,807405120,0.181999996,,-4.712043762,56675000,-0.008374,1178,1178.HK,4,1178.HK
228 HK Equity,CHINA ENERGY DEV,__øˆ±±»„,912513024,0.096000001,,-38.06451416,7399000,-0.135199997,228,228.HK,3,0228.HK
8109 HK Equity,CREATIVE ENERGY,Â“áç±±»„,449702368,0.354999989,,27.62697411,32255500.5,-0.093846635,8109,8109.HK,4,8109.HK
812 HK Equity,SOUTHWEST SECURI,_èÌñ¡êÈòÌñ¬_,1208404096,0.495000005,78.57142639,-29.2857132,135045000,0.0063,812,812.HK,3,0812.HK
8123 HK Equity,FIRST CHINA FINA,__µ¯¡]üg_™µü,1442768640,0.222000003,,-14.61538029,46521292,-0.01707,8123,8123.HK,4,8123.HK
1129 HK Equity,CHINA WATER INDU,__¡ê_™á~_¡_ë,2123397888,1.330000043,,-18.40490532,528586016,-0.041859999,1129,1129.HK,4,1129.HK
8137 HK Equity,HONBRIDGE HOLDIN,Âx_™_¡_ë,4481238528,0.569999993,,-41.83673477,98199000,-0.262117,8137,8137.HK,4,8137.HK
563 HK Equity,SH IND URBAN,_W_êÇ¡´Ç_}µo,6928233472,1.440000057,13.39049149,-5.882347584,3871923072,0.107539,563,563.HK,3,0563.HK
130 HK Equity,MOISELLE INTERN,_}ü…¡êÈò,371429696,1.289999962,,-1.520985842,376069008,-0.100883,130,130.HK,3,0130.HK
746 HK Equity,L & M CHEMICAL,_z_Œ_®_u,1938749952,2.349999905,7.18280983,4.267638683,1705878976,0.327169999,746,746.HK,3,0746.HK
835 HK Equity,ASIA COAL LTD,¬éÂwá„á~,1200969216,0.125,,10.6194706,30820000,-0.003283,835,835.HK,3,0835.HK
472 HK Equity,NEW SILKROAD CUL,ásµáü™_Œ¨é,3901875200,1.720000029,,0,241225000,-0.020218001,472,472.HK,3,0472.HK
8186 HK Equity,IR RESOURCES LTD,_P_øüêá_,404088448,0.014,,-52.67172623,54062000,-0.006612615,8186,8186.HK,4,8186.HK
801 HK Equity,GOLDEN MEDITECH,»Ö_ÌåŒË¿,2966139648,1,,-20,1050913984,-0.58686901,801,801.HK,3,0801.HK
612 HK Equity,CHINA INVESTMENT,__¡ê_‘üê¡˜»Ö__´q,332105984,0.300000012,,-22.0779171,22393320,-0.102699997,612,612.HK,3,0612.HK
8159 HK Equity,GLORY MARK LTD,_Öá_Â“__,268800000,0.419999987,,16.2821312,296497000,-0.027703,8159,8159.HK,4,8159.HK
8100 HK Equity,GET HOLDINGS,«_©_±±»„,138272864,0.112000003,,-47.16980743,301523000,-0.016056001,8100,8100.HK,4,8100.HK
310 HK Equity,PROSP INV HOLD,_Å_i_‘üê¡êÈò,128399944,0.105999999,0.897764623,-10.16949272,133493000,0.038000003,310,310.HK,3,0310.HK
8066 HK Equity,PHOENITRON HOLDI,Ç~__±±»„,590779200,0.157000005,,-31.14034843,2725835392,-0.041703999,8066,8066.HK,4,8066.HK
8176 HK Equity,SKYNET GROUP LTD,EDS WELLNESS,1889113472,4.5,,-10,,,8176,8176.HK,4,8176.HK
1075 HK Equity,CAPINFO CO LTD-H,___£ÇH¨_,1709870848,0.589999974,14.20091915,-21.33333588,1082808904,0.043330617,1075,1075.HK,4,1075.HK
